time (sec),X vibration (g),Y vibration (g),Z vibration (g)
14.4507,-0.00131468,-0.000471592,0.00165825
14.4607,0.00184415,0.000260985,0.00266629
14.4707,-0.000566434,0.00148184,-0.00102534
14.4807,0.00138696,-0.00242421,-0.00268756
14.4907,-0.000581122,-0.000470933,0.00166215
14.5007,-0.000824976,-0.0007149,-3.05828e-05
14.5107,-0.00036693,-0.00143188,0.00485318
14.5207,0.000884568,0.000506149,-0.000516884
14.5307,-0.000564722,0.000994609,-0.00101943
14.5407,-0.00106797,0.0041686,0.000904163
14.5507,0.0013737,-0.00120227,-0.000254498
14.5607,0.000168548,0.000506892,-0.00148945
14.5707,-0.000822983,-0.000957749,0.000464668
14.5807,0.000153855,0.000263142,0.000465676
14.5907,0.000413534,0.000980498,-0.0019747
14.6007,-0.00129516,-0.000713015,-0.000524114
